episode:1, reward: -50, mean reward: -4.71, score: -47.06290235175012, epsilon: 0.9902088059587222, total steps: 519
episode:2068, reward: -50, mean reward: -3.99, score: -47.93707113767362, epsilon: 0.734399618499496, total steps: 16397
episode:2069, reward: -50, mean reward: -4.04, score: -48.5301958009828, epsilon: 0.7342353823001883, total steps: 16409
episode:2070, reward: -50, mean reward: -4.22, score: -46.368987789219794, epsilon: 0.7340848670733643, total steps: 16420
episode:2071, reward: -50, mean reward: -4.0, score: -48.02272576897028, epsilon: 0.7339207064053348, total steps: 16432
episode:2072, reward: -50, mean reward: -10.26, score: -51.32216770443388, epsilon: 0.7338523177541838, total steps: 16437
episode:2073, reward: -50, mean reward: -7.47, score: -52.28607217564792, epsilon: 0.7337565851311382, total steps: 16444
episode:2074, reward: -50, mean reward: -3.87, score: -46.48212822360461, epsilon: 0.7335925032413211, total steps: 16456
episode:2075, reward: -50, mean reward: -4.66, score: -46.64389101686112, epsilon: 0.7334557984116115, total steps: 16466
episode:2076, reward: -50, mean reward: -12.29, score: -49.16660488288885, epsilon: 0.7334011241347387, total steps: 16470
episode:2077, reward: -50, mean reward: -3.29, score: -46.007534500185535, epsilon: 0.7332097986068049, total steps: 16484
episode:2078, reward: -50, mean reward: -2.3, score: -50.68133494980481, epsilon: 0.7329092524204277, total steps: 16506
episode:2079, reward: -50, mean reward: -2.35, score: -46.9041310009571, epsilon: 0.7326361433449161, total steps: 16526
episode:2080, reward: -50, mean reward: -3.86, score: -46.338906170618806, epsilon: 0.7324723303288616, total steps: 16538
episode:2081, reward: -50, mean reward: -5.43, score: -48.90437641525492, epsilon: 0.7323494963647907, total steps: 16547
episode:2082, reward: -50, mean reward: -3.1, score: -46.465817137667116, epsilon: 0.7321448222185384, total steps: 16562
episode:2083, reward: -50, mean reward: -2.22, score: -44.463168807372654, epsilon: 0.7318720188539611, total steps: 16582
episode:2084, reward: -50, mean reward: -16.73, score: -50.18384718235352, epsilon: 0.7318311077601751, total steps: 16585
episode:2085, reward: -50, mean reward: -3.88, score: -46.54450638887601, epsilon: 0.7316674879294778, total steps: 16597
episode:2086, reward: -50, mean reward: -8.04, score: -48.265141678337756, epsilon: 0.7315856927387357, total steps: 16603
episode:2087, reward: -50, mean reward: -7.93, score: -47.578974235242725, epsilon: 0.7315039073628279, total steps: 16609
episode:2088, reward: -50, mean reward: -9.73, score: -48.66437911518406, epsilon: 0.7314357603794975, total steps: 16614
episode:2089, reward: -50, mean reward: -7.14, score: -49.96656434614225, epsilon: 0.7313403660508031, total steps: 16621
episode:2090, reward: -50, mean reward: -16.75, score: -50.25807645143148, epsilon: 0.7312994868552283, total steps: 16624
episode:2091, reward: -50, mean reward: -2.22, score: -48.7890479007074, epsilon: 0.7309997810211307, total steps: 16646
episode:2092, reward: -50, mean reward: -4.37, score: -48.10341967621718, epsilon: 0.7308499775482923, total steps: 16657
episode:2093, reward: -50, mean reward: -3.92, score: -47.040046992082345, epsilon: 0.7306865931605915, total steps: 16669
episode:2094, reward: -50, mean reward: -16.75, score: -50.25684555673443, epsilon: 0.7306457531902132, total steps: 16672
episode:2095, reward: -50, mean reward: -16.75, score: -50.24711361463257, epsilon: 0.7306049156701596, total steps: 16675
episode:2096, reward: -50, mean reward: -3.48, score: -48.69074419219713, epsilon: 0.7304143729709948, total steps: 16689
episode:2097, reward: -50, mean reward: -3.61, score: -46.95252189295584, epsilon: 0.7302374882300351, total steps: 16702
episode:2098, reward: -50, mean reward: -5.25, score: -47.247963951099756, epsilon: 0.7301150565013398, total steps: 16711
episode:2099, reward: -50, mean reward: -16.73, score: -50.20261943191589, epsilon: 0.7300742508221323, total steps: 16714
episode:2100, reward: -50, mean reward: -9.93, score: -49.639125691399414, epsilon: 0.7300062467973081, total steps: 16719
episode:2101, reward: -50, mean reward: -12.37, score: -49.46019737804738, epsilon: 0.7299518484735262, total steps: 16723
episode:2102, reward: -50, mean reward: -3.86, score: -50.15982584895522, epsilon: 0.7297750839733039, total steps: 16736
episode:2103, reward: -50, mean reward: -4.46, score: -49.06772318861815, epsilon: 0.7296255499041805, total steps: 16747
episode:2104, reward: -50, mean reward: -3.5, score: -45.54715622707375, epsilon: 0.7294488702305583, total steps: 16760
episode:2105, reward: -50, mean reward: -8.31, score: -49.88937278773055, epsilon: 0.7293673412579669, total steps: 16766
episode:2106, reward: -50, mean reward: -4.8, score: -47.97535036919388, epsilon: 0.7292314813761562, total steps: 16776
episode:2107, reward: -50, mean reward: -10.09, score: -50.43961373087373, epsilon: 0.7291635616240628, total steps: 16781
episode:2108, reward: -50, mean reward: -12.24, score: -48.95379728884285, epsilon: 0.7291092307123984, total steps: 16785
episode:2109, reward: -50, mean reward: -8.02, score: -48.09434048501939, epsilon: 0.7290277424941037, total steps: 16791
episode:2110, reward: -50, mean reward: -2.67, score: -45.3889771504488, epsilon: 0.7287969123050116, total steps: 16808
episode:2111, reward: -50, mean reward: -3.06, score: -48.90810673204491, epsilon: 0.728579732043769, total steps: 16824
episode:2112, reward: -50, mean reward: -8.16, score: -48.98020639100275, epsilon: 0.7284983073615025, total steps: 16830
episode:2113, reward: -50, mean reward: -2.43, score: -46.26245606624004, epsilon: 0.7282405269860784, total steps: 16849
episode:2114, reward: -50, mean reward: -7.93, score: -47.57009790064775, epsilon: 0.7281591430059765, total steps: 16855
episode:2115, reward: -50, mean reward: -4.07, score: -48.88085928131623, epsilon: 0.727996404341076, total steps: 16867
episode:2116, reward: -50, mean reward: -16.74, score: -50.21739280089366, epsilon: 0.7279557257771846, total steps: 16870
episode:2117, reward: -50, mean reward: -3.89, score: -46.72818161007643, epsilon: 0.7277930359265612, total steps: 16882
episode:2118, reward: -50, mean reward: -4.04, score: -48.50352930550895, epsilon: 0.7276303851168165, total steps: 16894
episode:2119, reward: -50, mean reward: -5.37, score: -48.3614970104412, epsilon: 0.7275084226244493, total steps: 16903
episode:2120, reward: -50, mean reward: -16.75, score: -50.239806865577535, epsilon: 0.7274677733385826, total steps: 16906
episode:2121, reward: -50, mean reward: -2.52, score: -45.36592327295673, epsilon: 0.7272239288348249, total steps: 16924
episode:2122, reward: -50, mean reward: -3.8, score: -45.6017423979275, epsilon: 0.7270614145943934, total steps: 16936
episode:2123, reward: -50, mean reward: -3.05, score: -48.81030235743281, epsilon: 0.7268447896035704, total steps: 16952
episode:2124, reward: -50, mean reward: -2.76, score: -49.611444841884705, epsilon: 0.7266011693335926, total steps: 16970
episode:2125, reward: -50, mean reward: -4.08, score: -48.97269652674776, epsilon: 0.7264388045375075, total steps: 16982
episode:2126, reward: -50, mean reward: -16.73, score: -50.19711433350217, epsilon: 0.7263982194268007, total steps: 16985
episode:2127, reward: -50, mean reward: -1.73, score: -44.870616534948425, epsilon: 0.7260465837858889, total steps: 17011
episode:2128, reward: -50, mean reward: -5.25, score: -47.207153340887864, epsilon: 0.725924906352105, total steps: 17020
episode:2129, reward: -50, mean reward: -16.74, score: -50.20754672249073, epsilon: 0.7258843520743644, total steps: 17023
episode:2130, reward: -50, mean reward: -4.36, score: -47.947152391231235, epsilon: 0.7257356738721099, total steps: 17034
episode:2131, reward: -50, mean reward: -7.92, score: -47.51370444991095, epsilon: 0.7256545904563475, total steps: 17040
episode:2132, reward: -50, mean reward: -3.45, score: -48.36511418084054, epsilon: 0.7254654336542079, total steps: 17054
episode:2133, reward: -50, mean reward: -6.19, score: -49.553689984056035, epsilon: 0.7253573678303197, total steps: 17062
episode:2134, reward: -50, mean reward: -7.98, score: -47.89315108051812, epsilon: 0.7252763298085586, total steps: 17068
episode:2135, reward: -50, mean reward: -8.01, score: -48.08624786276134, epsilon: 0.7251953015107767, total steps: 17074
episode:2136, reward: -50, mean reward: -4.95, score: -49.52629658517494, epsilon: 0.7250602759534803, total steps: 17084
episode:2137, reward: -50, mean reward: -5.74, score: -51.63989597284922, epsilon: 0.724938776039129, total steps: 17093
episode:2138, reward: -50, mean reward: -5.29, score: -47.60656465821802, epsilon: 0.7248172979927943, total steps: 17102
episode:2139, reward: -50, mean reward: -2.24, score: -47.11760084325095, epsilon: 0.7245339342381911, total steps: 17123
episode:2140, reward: -50, mean reward: -16.7, score: -50.09727183471395, epsilon: 0.7244934634162736, total steps: 17126
episode:2141, reward: -50, mean reward: -16.73, score: -50.199868600737474, epsilon: 0.7244529950225327, total steps: 17129
episode:2142, reward: -50, mean reward: -9.72, score: -48.5998062119572, epsilon: 0.7243855530951828, total steps: 17134
episode:2143, reward: -50, mean reward: -5.18, score: -46.63620113792644, epsilon: 0.7242641746200162, total steps: 17143
episode:2144, reward: -50, mean reward: -8.17, score: -49.00968762198305, epsilon: 0.7241832677735698, total steps: 17149
episode:2145, reward: -50, mean reward: -9.74, score: -48.70528003596996, epsilon: 0.7241158528175964, total steps: 17154
episode:2146, reward: -50, mean reward: -16.74, score: -50.21547633854313, epsilon: 0.7240754070798116, total steps: 17157
episode:2147, reward: -50, mean reward: -5.97, score: -47.740697805106464, epsilon: 0.7239675636423839, total steps: 17165
episode:2148, reward: -50, mean reward: -2.87, score: -45.94477119384736, epsilon: 0.7237519285254771, total steps: 17181
episode:2149, reward: -50, mean reward: -4.88, score: -48.84201332343912, epsilon: 0.7236171916139124, total steps: 17191
episode:2150, reward: -50, mean reward: -6.22, score: -49.75719415611508, epsilon: 0.7235094214850943, total steps: 17199
episode:2151, reward: -50, mean reward: -4.7, score: -47.048459967430894, epsilon: 0.7233747330700877, total steps: 17209
episode:2152, reward: -50, mean reward: -5.99, score: -47.93711772614476, epsilon: 0.7232670017315334, total steps: 17217
episode:2153, reward: -50, mean reward: -8.01, score: -48.05284003572142, epsilon: 0.7231862145386541, total steps: 17223
episode:2154, reward: -50, mean reward: -4.31, score: -47.40955157215784, epsilon: 0.7230381298613674, total steps: 17234
episode:2155, reward: -50, mean reward: -8.34, score: -50.056637075102245, epsilon: 0.7229573701314648, total steps: 17240
episode:2156, reward: -50, mean reward: -4.63, score: -46.34408452430721, epsilon: 0.7228227921156887, total steps: 17250
episode:2157, reward: -50, mean reward: -4.32, score: -47.53589756056474, epsilon: 0.7226747873825408, total steps: 17261
episode:2158, reward: -50, mean reward: -16.76, score: -50.26707689840248, epsilon: 0.7226344281060882, total steps: 17264
episode:2159, reward: -50, mean reward: -4.29, score: -47.1837321915853, epsilon: 0.7224864648084645, total steps: 17275
episode:2160, reward: -50, mean reward: -7.8, score: -46.7942353458377, epsilon: 0.7224057712743963, total steps: 17281
episode:2161, reward: -50, mean reward: -3.28, score: -49.24971992903231, epsilon: 0.7222040797982481, total steps: 17296
episode:2162, reward: -50, mean reward: -10.2, score: -51.00151075612584, epsilon: 0.7221368627511766, total steps: 17301
episode:2163, reward: -50, mean reward: -16.74, score: -50.20600965149521, epsilon: 0.7220965357492337, total steps: 17304
episode:2164, reward: -50, mean reward: -2.64, score: -44.87117623288717, epsilon: 0.7218680617698565, total steps: 17321
episode:2165, reward: -50, mean reward: -5.5, score: -49.4573639860497, epsilon: 0.7217471364023473, total steps: 17330
episode:2166, reward: -50, mean reward: -1.91, score: -47.714852394512306, epsilon: 0.7214113467885453, total steps: 17355
episode:2167, reward: -50, mean reward: -10.14, score: -50.68185968707874, epsilon: 0.7213442090108113, total steps: 17360
episode:2168, reward: -50, mean reward: -6.21, score: -49.669263290354024, epsilon: 0.7212368025301171, total steps: 17368
episode:2169, reward: -50, mean reward: -8.09, score: -48.517937919795045, epsilon: 0.7211562589465252, total steps: 17374
episode:2170, reward: -50, mean reward: -3.67, score: -47.67734800254867, epsilon: 0.7209817810023147, total steps: 17387
episode:2171, reward: -50, mean reward: -2.12, score: -44.542889157753656, epsilon: 0.7207000278266025, total steps: 17408
episode:2172, reward: -50, mean reward: -8.04, score: -48.21937915302219, epsilon: 0.7206195486521103, total steps: 17414
episode:2173, reward: -50, mean reward: -2.98, score: -50.60304566342715, epsilon: 0.7203915767629858, total steps: 17431
episode:2174, reward: -50, mean reward: -7.23, score: -50.58351892785822, epsilon: 0.7202977285117699, total steps: 17438
episode:2175, reward: -50, mean reward: -3.92, score: -47.026056970250266, epsilon: 0.7201368763599574, total steps: 17450
episode:2176, reward: -50, mean reward: -12.31, score: -49.23171352002116, epsilon: 0.7200832675542295, total steps: 17454
episode:2177, reward: -50, mean reward: -7.98, score: -47.890121206865814, epsilon: 0.7200028623865294, total steps: 17460
episode:2178, reward: -50, mean reward: -4.29, score: -51.5023523386832, epsilon: 0.7198420809940956, total steps: 17472
episode:2179, reward: -50, mean reward: -6.15, score: -49.215849843373135, epsilon: 0.7197349148346579, total steps: 17480
episode:2180, reward: -50, mean reward: -16.73, score: -50.1899276208962, epsilon: 0.7196947319452666, total steps: 17483
episode:2181, reward: -50, mean reward: -9.96, score: -49.78201701811655, epsilon: 0.7196277658204341, total steps: 17488
episode:2182, reward: -50, mean reward: -8.03, score: -48.15484939811955, epsilon: 0.7195474153096626, total steps: 17494
episode:2183, reward: -50, mean reward: -8.04, score: -48.21948793302339, epsilon: 0.719467074440374, total steps: 17500
episode:2184, reward: -50, mean reward: -4.65, score: -46.491450705168624, epsilon: 0.7193331944139348, total steps: 17510
episode:2185, reward: -50, mean reward: -1.78, score: -42.82336922659124, epsilon: 0.7190119915754645, total steps: 17534
episode:2186, reward: -50, mean reward: -2.32, score: -51.04405592039926, epsilon: 0.718717691050035, total steps: 17556
